time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-12-10 09:30:00-05:00,MyStrategy,59f60790c03440fda8493b60723923bb,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2024-12-10 09:30:00-05:00,MyStrategy,59f60790c03440fda8493b60723923bb,NVDA,buy,market,fill,1,gtc,0.0,1,stock,139.00999450683594,719.0,0.0
