datetime,portfolio_value,cash,positions,return
2023-01-18 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2023-01-19 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2023-01-20 09:30:00-05:00,99905.27734375,149838.078125,"[{'asset': USD, 'quantity': 149838.078125}, {'asset': SPY, 'quantity': -128.0}]",-0.0009472265625000142
2023-01-21 09:30:00-05:00,99905.27734375,149838.078125,"[{'asset': USD, 'quantity': 149838.078125}, {'asset': SPY, 'quantity': -128.0}]",0.0
2023-01-21 09:29:00-05:00,99905.27734375,149838.078125,"[{'asset': USD, 'quantity': 149838.078125}, {'asset': SPY, 'quantity': -128.0}]",0.0
2023-01-23 08:30:00-05:00,99057.91796875,149838.078125,"[{'asset': USD, 'quantity': 149838.078125}, {'asset': SPY, 'quantity': -128.0}]",-0.008481627773119893
2023-01-23 09:30:00-05:00,99057.91796875,149838.078125,"[{'asset': USD, 'quantity': 149838.078125}, {'asset': SPY, 'quantity': -128.0}]",0.0
2023-01-23 09:30:00-05:00,99057.91796875,149838.078125,"[{'asset': USD, 'quantity': 149838.078125}, {'asset': SPY, 'quantity': -128.0}]",0.0
2023-01-24 09:30:00-05:00,98781.4375,149838.078125,"[{'asset': USD, 'quantity': 149838.078125}, {'asset': SPY, 'quantity': -128.0}]",-0.0027910991308864874
2023-01-25 09:30:00-05:00,99156.4765625,149838.078125,"[{'asset': USD, 'quantity': 149838.078125}, {'asset': SPY, 'quantity': -128.0}]",0.003796655242033653
2023-01-26 09:30:00-05:00,98237.4375,149838.078125,"[{'asset': USD, 'quantity': 149838.078125}, {'asset': SPY, 'quantity': -128.0}]",-0.00926857321236818
2023-01-27 09:30:00-05:00,98169.59765625,149838.078125,"[{'asset': USD, 'quantity': 149838.078125}, {'asset': SPY, 'quantity': -128.0}]",-0.0006905701683230792
2023-01-28 09:30:00-05:00,98169.59765625,149838.078125,"[{'asset': USD, 'quantity': 149838.078125}, {'asset': SPY, 'quantity': -128.0}]",0.0
2023-01-28 09:29:00-05:00,98169.59765625,149838.078125,"[{'asset': USD, 'quantity': 149838.078125}, {'asset': SPY, 'quantity': -128.0}]",0.0
2023-01-30 08:30:00-05:00,98279.6796875,149838.078125,"[{'asset': USD, 'quantity': 149838.078125}, {'asset': SPY, 'quantity': -128.0}]",0.0011213454458218752
2023-01-30 09:30:00-05:00,98279.6796875,149838.078125,"[{'asset': USD, 'quantity': 149838.078125}, {'asset': SPY, 'quantity': -128.0}]",0.0
2023-01-30 09:30:00-05:00,98279.6796875,149838.078125,"[{'asset': USD, 'quantity': 149838.078125}, {'asset': SPY, 'quantity': -128.0}]",0.0
2023-01-31 09:30:00-05:00,98493.4375,149838.078125,"[{'asset': USD, 'quantity': 149838.078125}, {'asset': SPY, 'quantity': -128.0}]",0.00217499500588203
2023-02-01 09:30:00-05:00,97971.19921875,149838.078125,"[{'asset': USD, 'quantity': 149838.078125}, {'asset': SPY, 'quantity': -128.0}]",-0.005302264744795782
2023-02-02 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",-0.004726931268504542
2023-02-03 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-04 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-04 09:29:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-06 08:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-06 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-06 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-07 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-08 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-09 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-10 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-11 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-11 09:29:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-13 08:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-13 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-13 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-14 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-15 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-16 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-17 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-18 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-18 09:29:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-21 08:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-21 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-21 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-22 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-23 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-24 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-25 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-25 09:29:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-27 08:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-27 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-27 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-02-28 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-01 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-02 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-03 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-04 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-04 09:29:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-06 08:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-06 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-06 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-07 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-08 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-09 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-10 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-11 09:30:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-11 09:29:00-05:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-13 08:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-13 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-13 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-14 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-15 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-16 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-17 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-18 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-18 09:29:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-20 08:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-20 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-20 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-21 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-22 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-23 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-24 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-25 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-25 09:29:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-27 08:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-27 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-27 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-28 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-29 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-30 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-03-31 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-04-01 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-04-01 09:29:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-04-03 08:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-04-03 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-04-03 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-04-04 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-04-05 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-04-06 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-04-07 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-04-07 09:29:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-04-10 08:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-04-10 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-04-10 09:30:00-04:00,97508.09609375,97508.09609375,"[{'asset': USD, 'quantity': 97508.09609375}]",0.0
2023-04-11 09:30:00-04:00,97070.0931640625,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",-0.0044919647417418496
2023-04-12 09:30:00-04:00,96876.894921875,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",-0.0019902962476915365
2023-04-13 09:30:00-04:00,97199.69521484376,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.003332066879611073
2023-04-14 09:30:00-04:00,96764.09462890626,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",-0.004481501562064394
2023-04-15 09:30:00-04:00,96764.09462890626,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-04-15 09:29:00-04:00,96764.09462890626,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-04-17 08:30:00-04:00,96816.894921875,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0005456599699633635
2023-04-17 09:30:00-04:00,96816.894921875,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-04-17 09:30:00-04:00,96816.894921875,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-04-18 09:30:00-04:00,96431.69594726563,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",-0.003978633841957069
2023-04-19 09:30:00-04:00,96834.89418945313,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0041811796238446775
2023-04-20 09:30:00-04:00,96956.09536132813,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.00125162703888404
2023-04-21 09:30:00-04:00,96838.49404296876,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",-0.0012129337296546971
2023-04-22 09:30:00-04:00,96838.49404296876,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-04-22 09:29:00-04:00,96838.49404296876,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-04-24 08:30:00-04:00,96862.4955078125,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0002478504553478089
2023-04-24 09:30:00-04:00,96862.4955078125,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-04-24 09:30:00-04:00,96862.4955078125,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-04-25 09:30:00-04:00,97031.69594726563,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.001746810657376363
2023-04-26 09:30:00-04:00,97494.89418945313,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.004773679751400417
2023-04-27 09:30:00-04:00,97461.2943359375,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",-0.00034463192965095146
2023-04-28 09:30:00-04:00,96922.4955078125,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",-0.005528336472403361
2023-04-29 09:30:00-04:00,96922.4955078125,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-04-29 09:29:00-04:00,96922.4955078125,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-05-01 08:30:00-04:00,96444.89418945313,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",-0.004927662209449402
2023-05-01 09:30:00-04:00,96444.89418945313,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-05-01 09:30:00-04:00,96444.89418945313,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-05-02 09:30:00-04:00,96528.89565429688,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0008709788688112674
2023-05-03 09:30:00-04:00,96938.09609375,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.004239149704132306
2023-05-04 09:30:00-04:00,97469.69521484376,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0054839030527238375
2023-05-05 09:30:00-04:00,97232.09389648438,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",-0.002437694278571989
2023-05-06 09:30:00-04:00,97232.09389648438,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-05-06 09:29:00-04:00,97232.09389648438,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-05-08 08:30:00-04:00,96744.89418945313,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",-0.005010688215250525
2023-05-08 09:30:00-04:00,96744.89418945313,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-05-08 09:30:00-04:00,96744.89418945313,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-05-09 09:30:00-04:00,96965.69375,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0022822864441247592
2023-05-10 09:30:00-04:00,96635.69375,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",-0.003403265497700869
2023-05-11 09:30:00-04:00,96867.29287109376,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.002396620876887523
2023-05-12 09:30:00-04:00,96690.89272460938,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",-0.0018210496159846157
2023-05-13 09:30:00-04:00,96690.89272460938,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-05-13 09:29:00-04:00,96690.89272460938,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-05-15 08:30:00-04:00,96834.89418945313,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.001489297086685104
2023-05-15 09:30:00-04:00,96834.89418945313,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-05-15 09:30:00-04:00,96834.89418945313,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-05-16 09:30:00-04:00,96878.09609375,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0004461398409993933
2023-05-17 09:30:00-04:00,96819.29360351563,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",-0.0006069740488858777
2023-05-18 09:30:00-04:00,96513.29506835938,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",-0.0031605119575581764
2023-05-19 09:30:00-04:00,95880.89272460938,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",-0.006552489408864104
2023-05-20 09:30:00-04:00,95880.89272460938,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-05-20 09:29:00-04:00,95880.89272460938,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-05-22 08:30:00-04:00,96064.492578125,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0019148742601193813
2023-05-22 09:30:00-04:00,96064.492578125,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-05-22 09:30:00-04:00,96064.492578125,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-05-23 09:30:00-04:00,96251.69594726563,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.00194872594562856
2023-05-24 09:30:00-04:00,96810.89272460938,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0058097342788652195
2023-05-25 09:30:00-04:00,96532.4955078125,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",-0.002875680710731743
2023-05-26 09:30:00-04:00,96461.69594726563,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",-0.0007334272275303366
2023-05-27 09:30:00-04:00,96461.69594726563,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
2023-05-27 09:29:00-04:00,96461.69594726563,146301.2943359375,"[{'asset': USD, 'quantity': 146301.2943359375}, {'asset': SPY, 'quantity': -120.0}]",0.0
